epc,ean,item_cd,category,fixture,store_id
3039606303C1A280006B2141,3608449847148,2456188,apparel,GB-R4-U1,dec-us-nyc
3039606303C1A2800072E0C3,3608449847148,2456188,apparel,GB-R4-U1,dec-us-nyc
3039606303C1A28000264903,3608449847148,2456188,apparel,GB-R4-U1,dec-us-nyc
3039606303C1A2800075CB71,3608449847148,2456188,apparel,BR-05,dec-us-nyc
3039606303C1A2C000628E11,3608449847155,2456158,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A2C0000CBC51,3608449847155,2456158,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A2C0001A8A29,3608449847155,2456158,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A2C0008D899F,3608449847155,2456158,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A2C0002879E0,3608449847155,2456158,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A2C00023EF28,3608449847155,2456158,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A2C0007EC9D3,3608449847155,2456158,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A2C0007F0EA7,3608449847155,2456158,apparel,BR-06,dec-us-nyc
3039606303C1A300008266F2,3608449847162,2456159,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A300005CABA9,3608449847162,2456159,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A3000048B030,3608449847162,2456159,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A300004F0E08,3608449847162,2456159,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A300005DC212,3608449847162,2456159,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A300007C15AA,3608449847162,2456159,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A30000061620,3608449847162,2456159,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A30000655AFE,3608449847162,2456159,apparel,BR-07,dec-us-nyc
3039606303C1A340008448B4,3608449847179,2456156,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A340004A2DC4,3608449847179,2456156,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A3400041B757,3608449847179,2456156,apparel,BR-08,dec-us-nyc
3039606303C1A3800033ADEA,3608449847186,2456157,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A3C000590125,3608449847193,2456162,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A3C0002A374E,3608449847193,2456162,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A400000CF51F,3608449847209,2456161,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A4000007F664,3608449847209,2456161,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A400003E4E69,3608449847209,2456161,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A40000942288,3608449847209,2456161,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A400007101AF,3608449847209,2456161,apparel,BR-01,dec-us-nyc
3039606303C1A4400075AB06,3608449847216,2456160,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A4400068A1C1,3608449847216,2456160,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A4400053510B,3608449847216,2456160,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A44000590FC6,3608449847216,2456160,apparel,GB-R4-U2,dec-us-nyc
3039606303C1A44000103DDF,3608449847216,2456160,apparel,BR-02,dec-us-nyc
3039606303C1A0400072BCE6,3608449847056,2456175,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A0400087D3EC,3608449847056,2456175,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A04000874CDE,3608449847056,2456175,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A0400001FBC6,3608449847056,2456175,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A04000281AD6,3608449847056,2456175,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A040001254A4,3608449847056,2456175,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A0400033B097,3608449847056,2456175,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A04000896993,3608449847056,2456175,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A0400078539D,3608449847056,2456175,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A0400026C040,3608449847056,2456175,apparel,BR-03,dec-us-nyc
3039606303C1A0400066A5C7,3608449847056,2456175,apparel,BR-04,dec-us-nyc
3039606303C1A0C000242D51,3608449847070,2456176,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A0C0007E8FCE,3608449847070,2456176,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A0C000184380,3608449847070,2456176,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A0C000932254,3608449847070,2456176,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A0C000678A8B,3608449847070,2456176,apparel,BR-05,dec-us-nyc
3039606303C1A18000440700,3608449847100,2456170,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A180003DE656,3608449847100,2456170,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1800096FC0D,3608449847100,2456170,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1800067821C,3608449847100,2456170,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A18000739783,3608449847100,2456170,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A180008699F5,3608449847100,2456170,apparel,BR-06,dec-us-nyc
3039606303C1A1C0002FEEB9,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C0002156F4,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C0004E1294,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C0006C34C9,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C00016C91E,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C0007DD880,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C0008E6C05,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C00093A28F,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C00045849E,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C0001BB520,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C00078D2EF,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C0001F2D86,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C0009203DA,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C0000E79CF,3608449847117,2456173,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A1C000042C3E,3608449847117,2456173,apparel,BR-07,dec-us-nyc
3039606303C1A1C0005C309E,3608449847117,2456173,apparel,BR-08,dec-us-nyc
3039606303C1A1C000078B2C,3608449847117,2456173,apparel,BR-01,dec-us-nyc
3039606303C1A2000021314F,3608449847124,2456174,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A20000753893,3608449847124,2456174,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A2000030DDCB,3608449847124,2456174,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A2000043B467,3608449847124,2456174,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A2000097F8B9,3608449847124,2456174,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A20000954E0B,3608449847124,2456174,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A2000056218A,3608449847124,2456174,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A20000182444,3608449847124,2456174,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A2000002626B,3608449847124,2456174,apparel,BR-02,dec-us-nyc
3039606303C1A2000083F524,3608449847124,2456174,apparel,BR-03,dec-us-nyc
3039606303C1A240000B99F6,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A24000049DF4,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A240004C2160,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A2400075B618,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A2400089269D,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A240003EABF1,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A24000896F0C,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A2400046A4BE,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A240003C8721,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A2400031C3AA,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A24000353F01,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A2400023F3DE,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A240002B8821,3608449847131,2456172,apparel,GB-R4-U3,dec-us-nyc
3039606303C1A24000206A93,3608449847131,2456172,apparel,BR-04,dec-us-nyc
3039606303C1A240009347B9,3608449847131,2456172,apparel,BR-05,dec-us-nyc
3039606303C1A24000322522,3608449847131,2456172,apparel,BR-06,dec-us-nyc
30396061C00008000083A9AE,3608390000326,2706524,accessories,GB-R4-U1,dec-us-nyc
30396061C00008000076FE88,3608390000326,2706524,accessories,GB-R4-U1,dec-us-nyc
30396061C0000840003BFDCA,3608390000333,2706525,accessories,GB-R4-U1,dec-us-nyc
30396061C0000840007F3199,3608390000333,2706525,accessories,GB-R4-U1,dec-us-nyc
30396061C0000840005785C5,3608390000333,2706525,accessories,BR-07,dec-us-nyc
30396061C000088000649078,3608390000340,2706526,accessories,GB-R4-U1,dec-us-nyc
30396061C000088000777237,3608390000340,2706526,accessories,GB-R4-U1,dec-us-nyc
30396061C00008C00009723E,3608390000357,2706527,accessories,GB-R4-U1,dec-us-nyc
30396061C00008C0001CFDAD,3608390000357,2706527,accessories,GB-R4-U1,dec-us-nyc
30396061C00008C000144E5F,3608390000357,2706527,accessories,BR-08,dec-us-nyc
30396061C0000900002FC0FC,3608390000364,2706528,accessories,GB-R4-U1,dec-us-nyc
30396061C000090000101AEC,3608390000364,2706528,accessories,GB-R4-U1,dec-us-nyc
30396061C000F5400032CCC9,3608390009817,2989144,accessories,GB-R4-U1,dec-us-nyc
30396061C000F54000220D79,3608390009817,2989144,accessories,GB-R4-U1,dec-us-nyc
30396061C1312740002CB52B,3608393124777,5486137,bag_pack,GF-R1-U1,dec-us-nyc
30396061C131274000709438,3608393124777,5486137,bag_pack,GF-R1-U1,dec-us-nyc
30396061C1312740006D8C79,3608393124777,5486137,bag_pack,GF-R1-U1,dec-us-nyc
30396061C1312740007F891D,3608393124777,5486137,bag_pack,GF-R1-U1,dec-us-nyc
30396061C131274000079C9A,3608393124777,5486137,bag_pack,GF-R1-U1,dec-us-nyc
30396061C131274000621A3F,3608393124777,5486137,bag_pack,GF-R1-U1,dec-us-nyc
30396061C1312740003B4F0A,3608393124777,5486137,bag_pack,GF-R1-U1,dec-us-nyc
30396061C131274000171D42,3608393124777,5486137,bag_pack,GF-R1-U1,dec-us-nyc
30396061C1312740002619A8,3608393124777,5486137,bag_pack,BR-01,dec-us-nyc
30396061C131274000396A3C,3608393124777,5486137,bag_pack,BR-02,dec-us-nyc
30396061C1312700001C59F8,3608393124760,5395712,bag_pack,GF-R1-U2,dec-us-nyc
30396061C13127000015643E,3608393124760,5395712,bag_pack,GF-R1-U2,dec-us-nyc
30396061C1312700005E8427,3608393124760,5395712,bag_pack,GF-R1-U2,dec-us-nyc
30396061C13127000097037C,3608393124760,5395712,bag_pack,GF-R1-U2,dec-us-nyc
30396061C131270000882767,3608393124760,5395712,bag_pack,GF-R1-U2,dec-us-nyc
30396061C13127000051A790,3608393124760,5395712,bag_pack,GF-R1-U2,dec-us-nyc
30396061C1312700000A98D1,3608393124760,5395712,bag_pack,GF-R1-U2,dec-us-nyc
30396061C1312700003905E2,3608393124760,5395712,bag_pack,GF-R1-U2,dec-us-nyc
30396061C13127000042DBDA,3608393124760,5395712,bag_pack,GF-R1-U2,dec-us-nyc
30396061C13127000026AEA2,3608393124760,5395712,bag_pack,GF-R1-U2,dec-us-nyc
30396061C1312700002D1A16,3608393124760,5395712,bag_pack,GF-R1-U2,dec-us-nyc
30396061C13127000042F5EF,3608393124760,5395712,bag_pack,BR-03,dec-us-nyc
30396061C1312700003B4F9E,3608393124760,5395712,bag_pack,BR-04,dec-us-nyc
30396061C0FF7880007E548B,3608392616020,5485697,bag_pack,GF-R1-U3,dec-us-nyc
30396061C0FF788000333F0A,3608392616020,5485697,bag_pack,GF-R1-U3,dec-us-nyc
30396061C0FF7880004B6BF4,3608392616020,5485697,bag_pack,GF-R1-U3,dec-us-nyc
30396061C0FF788000597116,3608392616020,5485697,bag_pack,GF-R1-U3,dec-us-nyc
30396061C0FF7880005EAC01,3608392616020,5485697,bag_pack,GF-R1-U3,dec-us-nyc
30396061C0FF78800054584A,3608392616020,5485697,bag_pack,GF-R1-U3,dec-us-nyc
30396061C0FF78800002D30D,3608392616020,5485697,bag_pack,GF-R1-U3,dec-us-nyc
30396061C0FF7880002D3A5B,3608392616020,5485697,bag_pack,GF-R1-U3,dec-us-nyc
30396061C0FF788000273CC6,3608392616020,5485697,bag_pack,BR-05,dec-us-nyc
30396061C0FF78800037A55E,3608392616020,5485697,bag_pack,BR-06,dec-us-nyc
30396061C1B490800032B25B,3608394470422,5849972,outdoor,GB-R7-U1,dec-us-nyc
30396061C1B49080005F8170,3608394470422,5849972,outdoor,GB-R7-U1,dec-us-nyc
30396061C1B49080000FF658,3608394470422,5849972,outdoor,BR-07,dec-us-nyc
30396061C14E1C000031CD9E,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C0000807F87,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C000026C8B2,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C0000833688,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C00006ED741,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C00000D1727,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C000007EABA,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C0000509E07,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C000052FF9B,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C00006AB702,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C0000281662,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C000068EF33,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C00008AA45B,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C00005A2528,3608393421289,5395910,bag_pack,GF-R1-U4,dec-us-nyc
30396061C14E1C000000A8C2,3608393421289,5395910,bag_pack,BR-08,dec-us-nyc
30396061C14E1C00008C5B49,3608393421289,5395910,bag_pack,BR-01,dec-us-nyc
30396061C14E1C000057479F,3608393421289,5395910,bag_pack,BR-02,dec-us-nyc
30396061C1E33A40003BFD28,3608394948259,5395831,bag_pack,GF-R1-U5,dec-us-nyc
30396061C1E33A40006A08E7,3608394948259,5395831,bag_pack,GF-R1-U5,dec-us-nyc
30396061C1E33A4000186C03,3608394948259,5395831,bag_pack,GF-R1-U5,dec-us-nyc
30396061C1E33A40005E76B5,3608394948259,5395831,bag_pack,GF-R1-U5,dec-us-nyc
30396061C1E33A400093C463,3608394948259,5395831,bag_pack,GF-R1-U5,dec-us-nyc
30396061C1E33A400049A59A,3608394948259,5395831,bag_pack,GF-R1-U5,dec-us-nyc
30396061C1E33A40007717EE,3608394948259,5395831,bag_pack,GF-R1-U5,dec-us-nyc
30396061C1E33A4000824EAC,3608394948259,5395831,bag_pack,BR-03,dec-us-nyc
30396061C1E33A40004DEB7A,3608394948259,5395831,bag_pack,BR-04,dec-us-nyc
30396061C150848000584B25,3608393445940,5395829,bag_pack,PE-07,dec-us-nyc
30396061C1508480005DEC27,3608393445940,5395829,bag_pack,PE-07,dec-us-nyc
30396061C1508480004A1914,3608393445940,5395829,bag_pack,PE-07,dec-us-nyc
30396061C15084800055A05B,3608393445940,5395829,bag_pack,PE-07,dec-us-nyc
30396061C15084800055EF31,3608393445940,5395829,bag_pack,PE-07,dec-us-nyc
30396061C1508480003A888E,3608393445940,5395829,bag_pack,PE-07,dec-us-nyc
30396061C1508480001AA2DD,3608393445940,5395829,bag_pack,PE-07,dec-us-nyc
30396061C150848000254611,3608393445940,5395829,bag_pack,BR-05,dec-us-nyc
30396061C150848000155D02,3608393445940,5395829,bag_pack,BR-06,dec-us-nyc
30395DFA82B9ED80001B4A33,3583787146781,4531445,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9ED800033E2C0,3583787146781,4531445,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9ED8000322742,3583787146781,4531445,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9ED8000528722,3583787146781,4531445,accessories,BR-07,dec-us-nyc
30395DFA82B9EE000049B956,3583787146804,4531444,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9EE00007DCE71,3583787146804,4531444,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9EE00004685CB,3583787146804,4531444,accessories,BR-08,dec-us-nyc
30395DFA82B9EE40007059FA,3583787146811,4531447,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9EE40008BBA33,3583787146811,4531447,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9EE400057EC24,3583787146811,4531447,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9EE400003E333,3583787146811,4531447,accessories,BR-01,dec-us-nyc
30395DFA82B9EEC0007CCEA0,3583787146835,4531446,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9EEC00052D050,3583787146835,4531446,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9EEC000406ACA,3583787146835,4531446,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9EEC00074A364,3583787146835,4531446,accessories,BR-02,dec-us-nyc
30395DFA82B9EFC0008E1266,3583787146873,4531443,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9EFC0008A1D84,3583787146873,4531443,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9EFC00047B618,3583787146873,4531443,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9EFC00090C247,3583787146873,4531443,accessories,BR-03,dec-us-nyc
30395DFA82B9F0400074CD00,3583787146897,4531442,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9F040001DF3E4,3583787146897,4531442,accessories,GB-R7-U1,dec-us-nyc
30395DFA82B9F040001C6E21,3583787146897,4531442,accessories,BR-04,dec-us-nyc
30395DFA82B9EC8000397C5E,3583787146743,4531543,accessories,GB-R7-U2,dec-us-nyc
30395DFA82B9EC80004697F3,3583787146743,4531543,accessories,GB-R7-U2,dec-us-nyc
30395DFA82B9EC80002EBAD0,3583787146743,4531543,accessories,GB-R7-U2,dec-us-nyc
30395DFA82B9EC80001A8707,3583787146743,4531543,accessories,BR-05,dec-us-nyc
30395DFA82B9ECC00091ACB8,3583787146750,4531542,accessories,GB-R7-U2,dec-us-nyc
30395DFA82B9ECC00094624F,3583787146750,4531542,accessories,GB-R7-U2,dec-us-nyc
30395DFA82B9ECC0008875B0,3583787146750,4531542,accessories,BR-06,dec-us-nyc
30395DFA82B9ED000006F11E,3583787146767,4531544,accessories,GB-R7-U2,dec-us-nyc
30395DFA82B9ED000087E112,3583787146767,4531544,accessories,GB-R7-U2,dec-us-nyc
30395DFA82B9ED000073FAB1,3583787146767,4531544,accessories,BR-07,dec-us-nyc
30395DFA82B9EE80008622D6,3583787146828,4531541,accessories,GB-R7-U2,dec-us-nyc
30395DFA82B9EE8000033151,3583787146828,4531541,accessories,GB-R7-U2,dec-us-nyc
30395DFA82B9EE800068DD99,3583787146828,4531541,accessories,BR-08,dec-us-nyc
30395DFA831C5D00004BF54C,3583788154761,2575584,bag_pack,GF-R5-U1,dec-us-nyc
30395DFA831C5D00006A0636,3583788154761,2575584,bag_pack,GF-R5-U1,dec-us-nyc
30395DFA831C5D0000082A61,3583788154761,2575584,bag_pack,GF-R5-U1,dec-us-nyc
30395DFA831C5D00005821F7,3583788154761,2575584,bag_pack,GF-R5-U1,dec-us-nyc
30395DFA831C5D000025A835,3583788154761,2575584,bag_pack,GF-R5-U1,dec-us-nyc
30395DFA831C5D000023E741,3583788154761,2575584,bag_pack,GF-R5-U1,dec-us-nyc
30395DFA831C5D00008ED6BB,3583788154761,2575584,bag_pack,GF-R5-U1,dec-us-nyc
30395DFA831C5D0000568540,3583788154761,2575584,bag_pack,GF-R5-U1,dec-us-nyc
30395DFA831C5D0000378AE4,3583788154761,2575584,bag_pack,BR-01,dec-us-nyc
30395DFA831C5D00004698BF,3583788154761,2575584,bag_pack,BR-02,dec-us-nyc
30396061C1ADBF400011E812,3608394400610,5830896,outdoor,GB-R7-U2,dec-us-nyc
30396061C1ADBF400052703E,3608394400610,5830896,outdoor,GB-R7-U2,dec-us-nyc
30396061C1ADBF40007B2BBD,3608394400610,5830896,outdoor,BR-03,dec-us-nyc
30395DFA82F8960000650361,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F896000024C675,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F89600008E818E,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F89600005F2EB6,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F89600002E985D,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F89600007CC535,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F89600004C72A3,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F89600003431BD,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F89600000E9905,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F896000015DB78,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F89600006B78B2,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F89600004A047A,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F896000025D856,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F8960000472BD8,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F89600000FD77E,3583787788400,2899478,bag_pack,GF-R7-U1,dec-us-nyc
30395DFA82F8960000428A1D,3583787788400,2899478,bag_pack,BR-04,dec-us-nyc
30395DFA82F8960000681103,3583787788400,2899478,bag_pack,BR-05,dec-us-nyc
30395DFA82F89600001CC298,3583787788400,2899478,bag_pack,BR-06,dec-us-nyc
30395DFA8178C6C00039E32D,3583783858190,2562988,outdoor,GB-R7-U3,dec-us-nyc
30395DFA8178C6C00025B7B3,3583783858190,2562988,outdoor,GB-R7-U3,dec-us-nyc
30396062C39BE1000031E0DA,3608439460524,2558419,outdoor,GB-R7-U4,dec-us-nyc
30396062C39BE100008D75A7,3608439460524,2558419,outdoor,GB-R7-U4,dec-us-nyc
30396062C39BE100005819A8,3608439460524,2558419,outdoor,BR-07,dec-us-nyc
30396061C0011F800071A8D2,3608390011506,2982055,outdoor,GB-R7-U5,dec-us-nyc
30396061C0011F8000516F9A,3608390011506,2982055,outdoor,GB-R7-U5,dec-us-nyc
30396061C0011F800075B2A4,3608390011506,2982055,outdoor,BR-08,dec-us-nyc
3039606283B12580001962CD,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B12580002DBEDC,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B12580002C42A1,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B125800014D05F,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B12580007F9DAF,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B125800077D436,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B1258000729FF5,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B1258000917594,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B1258000754195,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B12580001434CD,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B125800022D8CC,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B1258000488DDD,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B1258000865308,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B125800045C80A,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B12580007480F2,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B125800090ECFB,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
3039606283B12580004DCC8C,3608429678304,4168811,accessories,GB-R6-U1,dec-us-nyc
