epc,ean,item_cd,category,fixture
30396061C1267C000055B7F7,3608393015525,5153801,apparel,GF-R2-U1
30396061C1267C000084AF73,3608393015525,5153801,apparel,GF-R2-U1
30396061C0748CC000632675,3608391193478,5035976,apparel,GF-R2-U2
30396061C0748CC0006293FA,3608391193478,5035976,apparel,GF-R2-U2
30396061C0748CC000426446,3608391193478,5035976,apparel,GF-R2-U2
30396061C0748CC000955B79,3608391193478,5035976,apparel,GF-R2-U2
30396061C0748CC00043E00A,3608391193478,5035976,apparel,GF-R2-U2
30396061C0748CC00071535D,3608391193478,5035976,apparel,GF-R2-U2
30396061C0748CC000140FD1,3608391193478,5035976,apparel,GF-R2-U2
30396061C0748CC00059537B,3608391193478,5035976,apparel,GF-R2-U2
3039606283BEB1C0003D19AC,3608429817031,2342115,apparel,GF-R2-U3
3039606283BEB1C000466F4D,3608429817031,2342115,apparel,GF-R2-U3
3039606283BEB1C000718373,3608429817031,2342115,apparel,GF-R2-U3
3039606283BEB1C00040B794,3608429817031,2342115,apparel,GF-R2-U3
3039606283BEB1C00051DCD5,3608429817031,2342115,apparel,GF-R2-U3
3039606283BEB1C00009405F,3608429817031,2342115,apparel,GF-R2-U3
3039606283BEB1C00021387A,3608429817031,2342115,apparel,GF-R2-U3
30396061C0748C40005D56B7,3608391193454,5035974,apparel,GF-R2-U4
30396061C0748C40003DCC33,3608391193454,5035974,apparel,GF-R2-U4
30396061C0748C400071579D,3608391193454,5035974,apparel,GF-R2-U4
30396061C0748C40007EC662,3608391193454,5035974,apparel,GF-R2-U4
30396061C0748C40002B724A,3608391193454,5035974,apparel,GF-R2-U4
30396061C0748C400001704B,3608391193454,5035974,apparel,GF-R2-U4
30396061C0748C40008F28E5,3608391193454,5035974,apparel,GF-R2-U4
30396061C11E834000863713,3608392933899,5334758,apparel,GF-R2-U5
30396061C11E83400065FF13,3608392933899,5334758,apparel,GF-R2-U5
30396061C11E834000509BFC,3608392933899,5334758,apparel,GF-R2-U5
30396061C11E8340003A1FF7,3608392933899,5334758,apparel,GF-R2-U5
30396061C11E834000423DF4,3608392933899,5334758,apparel,GF-R2-U5
30396061C11E834000553411,3608392933899,5334758,apparel,GF-R2-U5
30396061C11E83400006EC6E,3608392933899,5334758,apparel,GF-R2-U5
30396061C11E8340003CB178,3608392933899,5334758,apparel,GF-R2-U5
30396061C11E83400070E473,3608392933899,5334758,apparel,GF-R2-U5
30396061C11E834000597607,3608392933899,5334758,apparel,GF-R2-U5
3039606283BB8DC000085853,3608429784876,2500809,apparel,GF-R2-U6
3039606283BB8DC0007B6AD7,3608429784876,2500809,apparel,GF-R2-U6
3039606283BB8DC0008668CD,3608429784876,2500809,apparel,GF-R2-U6
3039606283BB8DC00001E1C1,3608429784876,2500809,apparel,GF-R2-U6
3039606283BB8DC0005FE987,3608429784876,2500809,apparel,GF-R2-U6
3039606283BB8DC0003AC924,3608429784876,2500809,apparel,GF-R2-U6
3039606283BB8DC000883B55,3608429784876,2500809,apparel,GF-R2-U6
3039606283BB8A000088A306,3608429784722,2500812,apparel,GF-R2-U7
3039606283BB8A00005F3701,3608429784722,2500812,apparel,GF-R2-U7
3039606283BB8A0000672940,3608429784722,2500812,apparel,GF-R2-U7
3039606283BB8A0000949574,3608429784722,2500812,apparel,GF-R2-U7
3039606283BB8A00003044B7,3608429784722,2500812,apparel,GF-R2-U7
3039606283BB8A00002FC450,3608429784722,2500812,apparel,GF-R2-U7
30395DFA81D30900001EF4F4,3583784782449,4884397,apparel,GF-R3-U1
30395DFA81D30900003F6B83,3583784782449,4884397,apparel,GF-R3-U1
30395DFA81D3090000683A6A,3583784782449,4884397,apparel,GF-R3-U1
30395DFA81D3090000613CD4,3583784782449,4884397,apparel,GF-R3-U1
30395DFA81D30900004D91A2,3583784782449,4884397,apparel,GF-R3-U1
30395DFA81D309000086613D,3583784782449,4884397,apparel,GF-R3-U1
30395DFA81D30900000AFF5C,3583784782449,4884397,apparel,GF-R3-U1
30395DFA81D309000046D979,3583784782449,4884397,apparel,GF-R3-U1
30395DFA81D3090000077BF4,3583784782449,4884397,apparel,GF-R3-U1
30395DFA81D3090000798B10,3583784782449,4884397,apparel,GF-R3-U1
3039606283C3F58000358705,3608429870944,840210,apparel,GF-R3-U2
3039606283C3F580000E3025,3608429870944,840210,apparel,GF-R3-U2
3039606283C3F58000465F96,3608429870944,840210,apparel,GF-R3-U2
3039606283C3F58000166134,3608429870944,840210,apparel,GF-R3-U2
3039606283C3F580005A1012,3608429870944,840210,apparel,GF-R3-U2
3039606283C3F5800000599F,3608429870944,840210,apparel,GF-R3-U2
30396061C097A3400062EA06,3608391552770,5205423,apparel,GF-R3-U3
30396061C097A3400037EE80,3608391552770,5205423,apparel,GF-R3-U3
30396061C097A340002D3EAB,3608391552770,5205423,apparel,GF-R3-U3
30396061C097A3400041F3DF,3608391552770,5205423,apparel,GF-R3-U3
30396061C097A34000078508,3608391552770,5205423,apparel,GF-R3-U3
30396061C097A34000507506,3608391552770,5205423,apparel,GF-R3-U3
30396061C097A340001A79B1,3608391552770,5205423,apparel,GF-R3-U3
30396061C097A340000BC353,3608391552770,5205423,apparel,GF-R3-U3
30396061C097A34000242677,3608391552770,5205423,apparel,GF-R3-U3
30396061C097A34000685D1E,3608391552770,5205423,apparel,GF-R3-U3
3039606283BEB100003B0365,3608429817000,2342114,apparel,GF-R3-U4
3039606283BEB1000088742B,3608429817000,2342114,apparel,GF-R3-U4
3039606283BEB1000073B745,3608429817000,2342114,apparel,GF-R3-U4
3039606283BEB1000094DC3B,3608429817000,2342114,apparel,GF-R3-U4
3039606283BEB100006E93AD,3608429817000,2342114,apparel,GF-R3-U4
3039606283BEB1000034BEB6,3608429817000,2342114,apparel,GF-R3-U4
3039606283BEB1000033C024,3608429817000,2342114,apparel,GF-R3-U4
30395DFA81D3088000650653,3583784782425,4884393,apparel,GF-R3-U5
30395DFA81D308800077A382,3583784782425,4884393,apparel,GF-R3-U5
30395DFA81D308800047FC37,3583784782425,4884393,apparel,GF-R3-U5
30395DFA81D30880006D567A,3583784782425,4884393,apparel,GF-R3-U5
30395DFA81D3088000443BCC,3583784782425,4884393,apparel,GF-R3-U5
30395DFA81D308800064E75C,3583784782425,4884393,apparel,GF-R3-U5
30395DFA81D30880006E93D4,3583784782425,4884393,apparel,GF-R3-U5
30395DFA81D3088000099332,3583784782425,4884393,apparel,GF-R3-U5
30395DFA81D30880003F693E,3583784782425,4884393,apparel,GF-R3-U5
30395DFA81D308800037EDA8,3583784782425,4884393,apparel,GF-R3-U5
30395DFA81D308800022F4F3,3583784782425,4884393,apparel,GF-R3-U5
3039606283BEB1800032560E,3608429817024,2342116,apparel,GF-R3-U6
3039606283BEB18000920816,3608429817024,2342116,apparel,GF-R3-U6
3039606283BEB18000797F2A,3608429817024,2342116,apparel,GF-R3-U6
3039606283BEB1800043B750,3608429817024,2342116,apparel,GF-R3-U6
3039606283BEB180001C8C81,3608429817024,2342116,apparel,GF-R3-U6
3039606283BEB1800055F2A8,3608429817024,2342116,apparel,GF-R3-U6
3039606283BEB18000983DEC,3608429817024,2342116,apparel,GF-R3-U6
3039606283BEB18000258DE1,3608429817024,2342116,apparel,GF-R3-U6
3039606283BEB180000DC241,3608429817024,2342116,apparel,GF-R3-U6
3039606283BEB18000935C34,3608429817024,2342116,apparel,GF-R3-U6
3039606283BEB1800048A2F8,3608429817024,2342116,apparel,GF-R3-U6
3039606283BD7E800011E35A,3608429804741,2501395,apparel,GF-R3-U7
3039606283BD7E80000DADB6,3608429804741,2501395,apparel,GF-R3-U7
3039606283BD7E800016BEB6,3608429804741,2501395,apparel,GF-R3-U7
3039606283BD7E8000056DE1,3608429804741,2501395,apparel,GF-R3-U7
3039606283BD7E80002DD96C,3608429804741,2501395,apparel,GF-R3-U7
3039606283BD7E80007D4248,3608429804741,2501395,apparel,GF-R3-U7
3039606283BD7E80006FAF68,3608429804741,2501395,apparel,GF-R3-U7
3039606283BD7E80000B83D3,3608429804741,2501395,apparel,GF-R3-U7
3039606283BD7E80007BA5C7,3608429804741,2501395,apparel,GF-R3-U7
3039606283BD7E8000888B8F,3608429804741,2501395,apparel,GF-R3-U7
3039606283B3F0000053F506,3608429706885,4100173,apparel,GF-R4-U1
3039606283B3F000001D738A,3608429706885,4100173,apparel,GF-R4-U1
3039606283B3F00000644CFD,3608429706885,4100173,apparel,GF-R4-U1
3039606283B3F000004C911D,3608429706885,4100173,apparel,GF-R4-U1
3039606283B3F00000848F0F,3608429706885,4100173,apparel,GF-R4-U1
3039606283B3F00000432EA3,3608429706885,4100173,apparel,GF-R4-U1
30396061C0748D40007627B6,3608391193492,5035978,apparel,GF-R4-U2
30396061C0748D400079D066,3608391193492,5035978,apparel,GF-R4-U2
30396061C0748D400090DAF5,3608391193492,5035978,apparel,GF-R4-U2
30396061C0748D4000782A17,3608391193492,5035978,apparel,GF-R4-U2
30396061C0748D400033C646,3608391193492,5035978,apparel,GF-R4-U2
30396061C0748D400084B7C7,3608391193492,5035978,apparel,GF-R4-U2
30396061C0748D400032456D,3608391193492,5035978,apparel,GF-R4-U2
30396061C0748D40003C7244,3608391193492,5035978,apparel,GF-R4-U2
30396061C0748D40000593DE,3608391193492,5035978,apparel,GF-R4-U2
30396061C11EACC000437E43,3608392935558,5334764,apparel,GF-R4-U3
30396061C11EACC000406D7E,3608392935558,5334764,apparel,GF-R4-U3
30396061C11EACC000370BB6,3608392935558,5334764,apparel,GF-R4-U3
30396061C11EACC000524D47,3608392935558,5334764,apparel,GF-R4-U3
30396061C11EACC000727EC4,3608392935558,5334764,apparel,GF-R4-U3
30396061C11EACC0005F0B2E,3608392935558,5334764,apparel,GF-R4-U3
30396061C11EACC0004507DD,3608392935558,5334764,apparel,GF-R4-U3
30396061C11EACC000791E43,3608392935558,5334764,apparel,GF-R4-U3
30395DFA81D32DC00035DEF1,3583784783910,4884411,apparel,GF-R4-U4
30395DFA81D32DC000576978,3583784783910,4884411,apparel,GF-R4-U4
30395DFA81D32DC00005E271,3583784783910,4884411,apparel,GF-R4-U4
30395DFA81D32DC00058103F,3583784783910,4884411,apparel,GF-R4-U4
30395DFA81D32DC0002EF8BF,3583784783910,4884411,apparel,GF-R4-U4
30395DFA81D32DC00068F2BE,3583784783910,4884411,apparel,GF-R4-U4
30395DFA81D32DC0000821AE,3583784783910,4884411,apparel,GF-R4-U4
30395DFA81D32DC0002F8FDF,3583784783910,4884411,apparel,GF-R4-U4
30395DFA81D32DC00077A7A4,3583784783910,4884411,apparel,GF-R4-U4
30396061C097A2C000674EDF,3608391552756,5205421,apparel,GF-R4-U5
30396061C097A2C000872590,3608391552756,5205421,apparel,GF-R4-U5
30396061C097A2C000786E27,3608391552756,5205421,apparel,GF-R4-U5
30396061C097A2C000558CCD,3608391552756,5205421,apparel,GF-R4-U5
30396061C097A2C0006ECA32,3608391552756,5205421,apparel,GF-R4-U5
30396061C01B4F80000F7E61,3608390279661,4898468,apparel,GF-R4-U6
30396061C01B4F80007B1F35,3608390279661,4898468,apparel,GF-R4-U6
30396061C01B4F800015D357,3608390279661,4898468,apparel,GF-R4-U6
30396061C01B4F80008AB422,3608390279661,4898468,apparel,GF-R4-U6
30396061C01B4F80001EABD9,3608390279661,4898468,apparel,GF-R4-U6
30396061C01B4F800028F476,3608390279661,4898468,apparel,GF-R4-U6
30396061C01B4F80002EB14F,3608390279661,4898468,apparel,GF-R4-U6
30396061C01B4F80003D3D31,3608390279661,4898468,apparel,GF-R4-U6
30396061C01B4F8000663114,3608390279661,4898468,apparel,GF-R4-U6
30396061C01B4F8000184C2E,3608390279661,4898468,apparel,GF-R4-U6
30396061C01B80C00091EE77,3608390281633,4899428,apparel,GF-R4-U7
30396061C01B80C0001C1EEE,3608390281633,4899428,apparel,GF-R4-U7
30396061C01B80C000209F9E,3608390281633,4899428,apparel,GF-R4-U7
30396061C01B80C000300AAC,3608390281633,4899428,apparel,GF-R4-U7
30396061C01B80C0007DF696,3608390281633,4899428,apparel,GF-R4-U7
30396061C01B80C00076373C,3608390281633,4899428,apparel,GF-R4-U7
30396061C01B80C00040ECCB,3608390281633,4899428,apparel,GF-R4-U7
30396061C01B80C0005D2D79,3608390281633,4899428,apparel,GF-R4-U7
30396061C01B80C000969B70,3608390281633,4899428,apparel,GF-R4-U7
30396061C01B80C000855EBD,3608390281633,4899428,apparel,GF-R4-U7
30396061C01B80C0004C3325,3608390281633,4899428,apparel,GF-R4-U7
3039606283ADFAC0001A3E55,3608429645870,4302196,apparel,GB-R1-U1
3039606283ADFAC000350881,3608429645870,4302196,apparel,GB-R1-U1
3039606283ADFAC0003F9F03,3608429645870,4302196,apparel,GB-R1-U1
3039606283ADFAC0007F8FDE,3608429645870,4302196,apparel,GB-R1-U1
3039606283ADFAC000694A02,3608429645870,4302196,apparel,GB-R1-U1
3039606283ADFAC0008027DD,3608429645870,4302196,apparel,GB-R1-U1
3039606283ADFAC000722A08,3608429645870,4302196,apparel,GB-R1-U1
3039606283ADFAC000025085,3608429645870,4302196,apparel,GB-R1-U1
3039606283ADFAC00055A37A,3608429645870,4302196,apparel,GB-R1-U1
3039606283ADFAC000814D2D,3608429645870,4302196,apparel,GB-R1-U1
3039606283ADFAC00003032F,3608429645870,4302196,apparel,GB-R1-U1
3039606283B3EF800010F256,3608429706861,4100176,apparel,GB-R1-U2
3039606283B3EF80000B8083,3608429706861,4100176,apparel,GB-R1-U2
3039606283B3EF8000678EC2,3608429706861,4100176,apparel,GB-R1-U2
3039606283B3EF80005D0968,3608429706861,4100176,apparel,GB-R1-U2
3039606283B3EF80001E819B,3608429706861,4100176,apparel,GB-R1-U2
3039606283B3EF800007AF86,3608429706861,4100176,apparel,GB-R1-U2
3039606283B3EF80006D6879,3608429706861,4100176,apparel,GB-R1-U2
3039606283B3EF8000447385,3608429706861,4100176,apparel,GB-R1-U2
30396061C0EDF2C000092EEC,3608392436598,5445583,apparel,GB-R1-U3
30396061C0EDF2C000748349,3608392436598,5445583,apparel,GB-R1-U3
30396061C0EDF2C000871BED,3608392436598,5445583,apparel,GB-R1-U3
30396061C0EDF2C000347DCC,3608392436598,5445583,apparel,GB-R1-U3
30396061C0EDF2C00089B3EA,3608392436598,5445583,apparel,GB-R1-U3
30396061C098DC80004D2BD9,3608391565305,5206010,apparel,GB-R1-U4
30396061C098DC800071015D,3608391565305,5206010,apparel,GB-R1-U4
30396061C098DC800087ED7F,3608391565305,5206010,apparel,GB-R1-U4
30396061C098DC800044DAD6,3608391565305,5206010,apparel,GB-R1-U4
30396061C098DC800083295D,3608391565305,5206010,apparel,GB-R1-U4
30396061C098DC8000324329,3608391565305,5206010,apparel,GB-R1-U4
30396061C098DC800002BC8E,3608391565305,5206010,apparel,GB-R1-U4
30396061C098DC80003A61FC,3608391565305,5206010,apparel,GB-R1-U4
30396061C098DC8000411E0D,3608391565305,5206010,apparel,GB-R1-U4
30396061C098DC80008481B5,3608391565305,5206010,apparel,GB-R1-U4
30396061C097A3C00059F0AF,3608391552794,5205425,apparel,GB-R1-U5
30396061C097A3C000766662,3608391552794,5205425,apparel,GB-R1-U5
30396061C097A3C000368F72,3608391552794,5205425,apparel,GB-R1-U5
30396061C097A3C0006ED3C9,3608391552794,5205425,apparel,GB-R1-U5
30396061C097A3C0005420A0,3608391552794,5205425,apparel,GB-R1-U5
30396061C097A3C00048E92B,3608391552794,5205425,apparel,GB-R1-U5
30396061C097A3C00001DE50,3608391552794,5205425,apparel,GB-R1-U5
30396061C097A3C0004A866B,3608391552794,5205425,apparel,GB-R1-U5
30396061C097A3C000432B51,3608391552794,5205425,apparel,GB-R1-U5
30396061C097A3C000211D76,3608391552794,5205425,apparel,GB-R1-U5
30396061C097A3C0007AB156,3608391552794,5205425,apparel,GB-R1-U5
30395DFA81D32E00000ECCFC,3583784783927,4884413,apparel,GB-R1-U6
30395DFA81D32E0000028C1D,3583784783927,4884413,apparel,GB-R1-U6
30395DFA81D32E0000306F87,3583784783927,4884413,apparel,GB-R1-U6
30395DFA81D32E00001E2473,3583784783927,4884413,apparel,GB-R1-U6
30395DFA81D32E000073A59D,3583784783927,4884413,apparel,GB-R1-U6
30395DFA81D32E00008DDC29,3583784783927,4884413,apparel,GB-R1-U6
30396061C01CF84000819067,3608390296651,4925456,apparel,GB-R1-U7
30396061C01CF840003EB2ED,3608390296651,4925456,apparel,GB-R1-U7
30396061C01CF8400063D858,3608390296651,4925456,apparel,GB-R1-U7
30396061C01CF8400041A2AC,3608390296651,4925456,apparel,GB-R1-U7
30396061C01CF840003EEA65,3608390296651,4925456,apparel,GB-R1-U7
30396061C01CF84000153032,3608390296651,4925456,apparel,GB-R1-U7
30396061C01CF840006D96CC,3608390296651,4925456,apparel,GB-R1-U7
30396061C01CF840007E14F8,3608390296651,4925456,apparel,GB-R1-U7
30396061C01CF8400084F1F5,3608390296651,4925456,apparel,GB-R1-U7
30396061C01CF84000535FDF,3608390296651,4925456,apparel,GB-R1-U7
30396061C01CF8400080ACB6,3608390296651,4925456,apparel,GB-R1-U7
3039606283ADFB000042DADC,3608429645887,4302199,apparel,GB-R2-U1
3039606283ADFB00004467ED,3608429645887,4302199,apparel,GB-R2-U1
3039606283ADFB00000AAD38,3608429645887,4302199,apparel,GB-R2-U1
3039606283ADFB00008D06D4,3608429645887,4302199,apparel,GB-R2-U1
3039606283ADFB00008FE10E,3608429645887,4302199,apparel,GB-R2-U1
3039606283ADFB000092959F,3608429645887,4302199,apparel,GB-R2-U1
3039606283ADFB000050C549,3608429645887,4302199,apparel,GB-R2-U1
3039606283ADFB0000967269,3608429645887,4302199,apparel,GB-R2-U1
3039606283ADFB0000373642,3608429645887,4302199,apparel,GB-R2-U1
3039606283ADFB00000625D1,3608429645887,4302199,apparel,GB-R2-U1
3039606283ADFB00003330BF,3608429645887,4302199,apparel,GB-R2-U1
30396061C14C63000008A2C9,3608393403643,5657415,apparel,GB-R2-U2
30396061C14C6300007612FD,3608393403643,5657415,apparel,GB-R2-U2
30396061C14C6300005F2E6D,3608393403643,5657415,apparel,GB-R2-U2
30396061C14C6300006F8ED8,3608393403643,5657415,apparel,GB-R2-U2
30396061C14C6300000150C1,3608393403643,5657415,apparel,GB-R2-U2
30396061C14C63000057A36F,3608393403643,5657415,apparel,GB-R2-U2
30396061C14C630000279234,3608393403643,5657415,apparel,GB-R2-U2
30396061C14C6300006C62F7,3608393403643,5657415,apparel,GB-R2-U2
30396061C14C6300000DDC6C,3608393403643,5657415,apparel,GB-R2-U2
30396061C14C6300001FCF57,3608393403643,5657415,apparel,GB-R2-U2
30396061C14C6300005C95EC,3608393403643,5657415,apparel,GB-R2-U2
30396061C14C63000028B517,3608393403643,5657415,apparel,GB-R2-U2
3039606283BEB2400009AED1,3608429817055,2342117,apparel,GB-R2-U3
3039606283BEB2400021611E,3608429817055,2342117,apparel,GB-R2-U3
3039606283BEB2400066FAD7,3608429817055,2342117,apparel,GB-R2-U3
3039606283BEB24000619381,3608429817055,2342117,apparel,GB-R2-U3
3039606283BEB2400032260F,3608429817055,2342117,apparel,GB-R2-U3
3039606283BEB240003810AD,3608429817055,2342117,apparel,GB-R2-U3
3039606283B180C0002A4A07,3608429681953,4302167,apparel,GB-R2-U4
3039606283B180C0003EF667,3608429681953,4302167,apparel,GB-R2-U4
3039606283B180C0005BB7FA,3608429681953,4302167,apparel,GB-R2-U4
3039606283B180C000664CDA,3608429681953,4302167,apparel,GB-R2-U4
3039606283B180C0005A497C,3608429681953,4302167,apparel,GB-R2-U4
3039606283B3F0400000D6BD,3608429706892,4100174,apparel,GB-R2-U5
3039606283B3F040003EB0C4,3608429706892,4100174,apparel,GB-R2-U5
3039606283B3F0400007877E,3608429706892,4100174,apparel,GB-R2-U5
3039606283B3F0400070B2AE,3608429706892,4100174,apparel,GB-R2-U5
3039606283B3F0400097DDCD,3608429706892,4100174,apparel,GB-R2-U5
3039606283B3F040001E0DDD,3608429706892,4100174,apparel,GB-R2-U5
3039606283B3F040005A7081,3608429706892,4100174,apparel,GB-R2-U5
3039606283BD7F00000F6805,3608429804765,2501394,apparel,GB-R2-U6
3039606283BD7F00002E186C,3608429804765,2501394,apparel,GB-R2-U6
3039606283BD7F0000768541,3608429804765,2501394,apparel,GB-R2-U6
3039606283BD7F00003562E0,3608429804765,2501394,apparel,GB-R2-U6
3039606283BD7F000029D55E,3608429804765,2501394,apparel,GB-R2-U6
3039606283BD7F0000069BDA,3608429804765,2501394,apparel,GB-R2-U6
3039606283BD7F00001E16BF,3608429804765,2501394,apparel,GB-R2-U6
30396061C0EDF800005B7AC7,3608392436802,5445584,apparel,GB-R2-U7
30396061C0EDF80000370E44,3608392436802,5445584,apparel,GB-R2-U7
30396061C0EDF8000017EE25,3608392436802,5445584,apparel,GB-R2-U7
30396061C0EDF800008EF8EC,3608392436802,5445584,apparel,GB-R2-U7
30396061C0EDF80000539019,3608392436802,5445584,apparel,GB-R2-U7
30396061C0EDF800000122E6,3608392436802,5445584,apparel,GB-R2-U7
3039606283BEB1400020CA02,3608429817017,2342113,apparel,GB-R3-U1
3039606283BEB1400033566D,3608429817017,2342113,apparel,GB-R3-U1
3039606283BEB14000141504,3608429817017,2342113,apparel,GB-R3-U1
3039606283BEB14000882166,3608429817017,2342113,apparel,GB-R3-U1
3039606283BEB1400023DD02,3608429817017,2342113,apparel,GB-R3-U1
30396061C013DCC00062731E,3608390203390,4577907,apparel,GB-R3-U2
30396061C013DCC0008469BD,3608390203390,4577907,apparel,GB-R3-U2
30396061C013DCC000205A18,3608390203390,4577907,apparel,GB-R3-U2
30396061C013DCC0000E36F5,3608390203390,4577907,apparel,GB-R3-U2
30396061C013DCC0004D0F63,3608390203390,4577907,apparel,GB-R3-U2
30396061C013DCC00087458E,3608390203390,4577907,apparel,GB-R3-U2
30396061C013DCC0001FDF97,3608390203390,4577907,apparel,GB-R3-U2
30396061C013DCC0000857F7,3608390203390,4577907,apparel,GB-R3-U2
30396061C013DCC00091119D,3608390203390,4577907,apparel,GB-R3-U2
30396061C013DCC0003CD19C,3608390203390,4577907,apparel,GB-R3-U2
30396061C0EDF280000E5466,3608392436581,5445582,apparel,GB-R3-U3
30396061C0EDF2800058BE09,3608392436581,5445582,apparel,GB-R3-U3
30396061C0EDF280004C212E,3608392436581,5445582,apparel,GB-R3-U3
30396061C0EDF2800087DEFC,3608392436581,5445582,apparel,GB-R3-U3
30396061C0EDF2800049B6BC,3608392436581,5445582,apparel,GB-R3-U3
30396061C0EDF2800072C6DF,3608392436581,5445582,apparel,GB-R3-U3
30396061C0EDF2800037B2F0,3608392436581,5445582,apparel,GB-R3-U3
30396061C0EDF280008429EF,3608392436581,5445582,apparel,GB-R3-U3
30396061C0EDF280005BE5CC,3608392436581,5445582,apparel,GB-R3-U3
